 31 4000.714770 2.741E-23 7.637E-02.07740.103  172.29730.720.000000          1 0 3          0 0 0 17  3 14       18  3 15      4455505059 5 2 3 0    35.0   37.0
 31 4000.743790 1.278E-25 1.244E-02.07790.083  903.27310.710.000000          1 0 3          0 0 0 17 16  1       16 16  0      4452505059 5 2 3 0    35.0   33.0
 31 4000.743990 1.417E-25 4.786E-04.07490.100  244.42020.790.000000          0 0 4          0 0 0 20  5 15       21  4 18      4465505059 6 2 4 0    41.0   43.0
 31 4000.764570 2.509E-25 3.475E-03.07080.088  616.46010.810.000000          0 0 4          0 0 0 30  9 21       31  8 24      4465505059 6 2 4 0    61.0   63.0
 31 4000.773410 1.511E-25 8.553E-02.07000.072 1452.86970.850.000000          1 0 3          0 0 0 43 17 26       42 15 27      4452505059 5 2 3 0    87.0   85.0
 31 4000.783710 9.701E-26 3.445E-04.07460.098  254.76280.780.000000          3 1 0          0 0 0 20  6 14       20  5 15      4455505059 6 2 4 0    41.0   41.0
 31 4000.784720 1.383E-26 3.318E-05.07870.102  116.55190.780.000000          3 1 0          0 0 0 15  4 12       14  3 11      4465505059 6 2 4 0    31.0   29.0
 31 4000.791940 9.630E-24 6.224E-02.08050.096  276.16250.710.000000          1 0 3          0 0 0 12  8  5       13  8  6      4455505059 5 2 3 0    25.0   27.0
 31 4000.829870 2.916E-25 8.159E-02.07130.077 1260.20660.780.000000          1 0 3          0 0 0 34 16 19       33 16 18      4452505059 5 2 3 0    69.0   67.0
 31 4000.847070 6.470E-24 1.263E-01.07960.084  547.81400.710.000000          1 0 3          0 0 0 15 12  3       15 12  4      4455505059 5 2 3 0    31.0   31.0
 31 4000.850120 2.068E-24 2.356E-02.05000.090  547.36830.740.000000          1 0 3          0 0 0 26  9 18       26  9 17      4405505059 0 2 3 0    53.0   53.0
 31 4000.908380 2.033E-26 3.949E-03.06970.076 1196.71290.820.000000          0 0 4          0 0 0 36 15 21       37 14 24      4462505059 6 2 4 0    73.0   75.0
 31 4000.913680 1.092E-24 1.063E-02.05000.093  543.85120.760.000000          1 0 3          0 0 0 30  7 24       30  7 23      4405505059 0 2 3 0    61.0   61.0
 31 4000.916490 1.650E-26 7.417E-05.07110.098  378.10630.800.000000          0 0 4          0 0 0 29  3 27       30  0 30      4465505059 6 2 4 0    59.0   61.0
 31 4000.945600 4.473E-26 1.991E-03.07020.077  875.90180.810.000000          0 0 4          0 0 0 33 12 22       34 11 23      4465505059 6 2 4 0    67.0   69.0
 31 4001.005790 2.312E-25 2.281E-02.07740.084  917.56030.720.000000          1 0 3          0 0 0 18 16  3       17 16  2      4452505059 5 2 3 0    37.0   35.0
 31 4001.021380 9.746E-26 3.353E-04.07500.099  237.93830.780.000000          3 1 0          0 0 0 19  6 14       19  5 15      4455505059 6 2 4 0    39.0   39.0
 31 4001.028150 2.962E-24 3.729E-02.05000.088  543.18780.730.000000          1 0 3          0 0 0 23 10 13       23 10 14      4405505059 0 2 3 0    47.0   47.0
 31 4001.028790 7.691E-26 2.038E-04.07920.105   56.80490.770.000000          0 0 4          0 0 0 10  2  8       11  1 11      4465505059 6 2 4 0    21.0   23.0
 31 4001.034830 1.230E-24 2.750E-02.06970.091  797.25410.760.000000          0 0 4          0 0 0 45  1 45       44  0 44      4445205059 8 2 1 0    91.0   89.0
 31 4001.040270 4.310E-25 1.818E-02.06890.088  945.18210.760.000000          3 1 0          0 0 0 49  1 49       48  0 48      4445205059 8 2 1 0    99.0   97.0
 31 4001.075240 1.556E-24 1.597E-02.05000.091  540.84410.750.000000          1 0 3          0 0 0 28  8 21       28  8 20      4405505059 0 2 3 0    57.0   57.0
 31 4001.081190 3.194E-25 8.045E-02.07150.078 1232.51020.780.000000          1 0 3          0 0 0 33 16 17       32 16 16      4452505059 5 2 3 0    67.0   65.0
 31 4001.094580 6.273E-25 1.473E-03.08070.105   67.90280.770.000000          0 0 4          0 0 0 12  1 11       11  2 10      4465505059 6 2 4 0    25.0   23.0
 31 4001.094630 3.519E-23 9.156E-02.07740.103  158.16520.720.000000          1 0 3          0 0 0 17  2 15       18  2 16      4455505059 5 2 3 0    35.0   37.0
 31 4001.123580 4.042E-25 3.696E-03.05000.095  550.31330.780.000000          1 0 3          0 0 0 33  5 28       33  5 29      4405505059 0 2 3 0    67.0   67.0
