 41 4025.101290 3.169E-25 4.278E-03.07160.088  978.44910.79-.003806        1 2 2 1        0 1 1 0                    P 30e     465544 6 5 5 3 3 3   531.0  549.0
 41 4025.443860 3.544E-25 4.398E-03.07190.089  954.00590.77-.003799        1 2 2 1        0 1 1 0                    P 29f     465544 6 5 5 3 3 3   513.0  531.0
 41 4025.599160 3.459E-24 5.024E-03.06990.084  557.81020.81-.003834        1 1 1 1        0 0 0 0                    P 36e     465544 6 5 5 3 3 3   639.0  657.0
 41 4025.938970 5.121E-25 3.470E-03.07710.099  717.01960.73-.003585        1 2 0 1        0 1 1 0                    P 17e     465544 6 5 5 3 3 3   297.0  315.0
 41 4026.166050 3.423E-25 4.236E-03.07190.089  953.31770.77-.003799        1 2 2 1        0 1 1 0                    P 29e     465544 6 5 5 3 3 3   513.0  531.0
 41 4026.551450 3.806E-25 4.352E-03.07220.090  929.66520.76-.003791        1 2 2 1        0 1 1 0                    P 28f     465544 6 5 5 3 3 3   495.0  513.0
 41 4026.779360 3.863E-24 4.990E-03.07010.085  527.67430.81-.003830        1 1 1 1        0 0 0 0                    P 35e     465544 6 5 5 3 3 3   621.0  639.0
 41 4026.919070 5.161E-25 3.476E-03.07780.100  702.77110.73-.003549        1 2 0 1        0 1 1 0                    P 16e     465544 6 5 5 3 3 3   279.0  297.0
 41 4027.223390 3.677E-25 4.192E-03.07220.090  929.02280.76-.003791        1 2 2 1        0 1 1 0                    P 28e     465544 6 5 5 3 3 3   495.0  513.0
 41 4027.649570 4.072E-25 4.312E-03.07260.091  906.16260.75-.003781        1 2 2 1        0 1 1 0                    P 27f     465544 6 5 5 3 3 3   477.0  495.0
 41 4027.890230 5.121E-25 3.455E-03.07850.100  689.36030.72-.003508        1 2 0 1        0 1 1 0                    P 15e     465544 6 5 5 3 3 3   261.0  279.0
 41 4027.951630 4.314E-24 4.980E-03.07040.085  498.37370.81-.003827        1 1 1 1        0 0 0 0                    P 34e     465544 6 5 5 3 3 3   603.0  621.0
 41 4028.273280 3.927E-25 4.148E-03.07260.091  905.56450.75-.003781        1 2 2 1        0 1 1 0                    P 27e     465544 6 5 5 3 3 3   477.0  495.0
 41 4028.738210 4.314E-25 4.255E-03.07290.091  883.49830.75-.003771        1 2 2 1        0 1 1 0                    P 26f     465544 6 5 5 3 3 3   459.0  477.0
 41 4028.852460 5.040E-25 3.438E-03.07920.101  676.78740.72-.003462        1 2 0 1        0 1 1 0                    P 14e     465544 6 5 5 3 3 3   243.0  261.0
 41 4029.114220 4.758E-24 4.932E-03.07070.086  469.90860.81-.003823        1 1 1 1        0 0 0 0                    P 33e     465544 6 5 5 3 3 3   585.0  603.0
 41 4029.315680 4.153E-25 4.086E-03.07290.091  882.94290.75-.003771        1 2 2 1        0 1 1 0                    P 26e     465544 6 5 5 3 3 3   459.0  477.0
 41 4029.805790 4.959E-25 3.452E-03.08010.102  665.05240.72-.003411        1 2 0 1        0 1 1 0                    P 13e     465544 6 5 5 3 3 3   225.0  243.0
 41 4029.817380 4.556E-25 4.208E-03.07330.092  861.67250.74-.003759        1 2 2 1        0 1 1 0                    P 25f     465544 6 5 5 3 3 3   441.0  459.0
 41 4030.267170 5.242E-24 4.905E-03.07100.087  442.27920.80-.003818        1 1 1 1        0 0 0 0                    P 32e     465544 6 5 5 3 3 3   567.0  585.0
 41 4030.350540 4.395E-25 4.050E-03.07330.092  861.15820.74-.003759        1 2 2 1        0 1 1 0                    P 25e     465544 6 5 5 3 3 3   441.0  459.0
 41 4030.750230 4.798E-25 3.445E-03.08120.103  654.15530.72-.003352        1 2 0 1        0 1 1 0                    P 12e     465544 6 5 5 3 3 3   207.0  225.0
 41 4030.887050 4.758E-25 4.140E-03.07370.093  840.68520.74-.003745        1 2 2 1        0 1 1 0                    P 24f     465544 6 5 5 3 3 3   423.0  441.0
 41 4031.377850 4.596E-25 3.990E-03.07370.093  840.21040.74-.003745        1 2 2 1        0 1 1 0                    P 24e     465544 6 5 5 3 3 3   423.0  441.0
 41 4031.410370 5.725E-24 4.860E-03.07130.087  415.48560.80-.003812        1 1 1 1        0 0 0 0                    P 31e     465544 6 5 5 3 3 3   549.0  567.0
 41 4031.685780 4.596E-25 3.443E-03.08240.104  644.09630.72-.003287        1 2 0 1        0 1 1 0                    P 11e     465544 6 5 5 3 3 3   189.0  207.0
